Ward,Day,Time,Demand,DemandType
Ward 77,Monday,13:00:00,80,Medium Demand
Ward 77,Monday,14:00:00,89,Medium Demand
Ward 77,Monday,15:00:00,92,High Demand
Ward 77,Monday,16:00:00,90,Medium Demand
Ward 77,Monday,17:00:00,135,High Demand
Ward 77,Monday,18:00:00,135,High Demand
Ward 77,Monday,19:00:00,143,High Demand
Ward 77,Monday,20:00:00,142,High Demand
Ward 77,Monday,21:00:00,57,Low Demand
Ward 77,Monday,22:00:00,43,Low Demand
Ward 77,Monday,23:00:00,44,Low Demand
Ward 77,Tuesday,00:00:00,53,Low Demand
Ward 77,Tuesday,01:00:00,52,Low Demand
Ward 77,Tuesday,02:00:00,57,Low Demand
Ward 77,Tuesday,03:00:00,51,Low Demand
Ward 77,Tuesday,04:00:00,48,Low Demand
Ward 77,Tuesday,05:00:00,49,Low Demand
Ward 77,Tuesday,06:00:00,101,High Demand
Ward 77,Tuesday,07:00:00,104,High Demand
Ward 77,Tuesday,08:00:00,113,High Demand
Ward 77,Tuesday,09:00:00,108,High Demand
Ward 77,Tuesday,10:00:00,80,Medium Demand
Ward 77,Tuesday,11:00:00,81,Medium Demand
Ward 77,Tuesday,12:00:00,85,Medium Demand
Ward 77,Tuesday,13:00:00,91,High Demand
Ward 77,Tuesday,14:00:00,85,Medium Demand
Ward 77,Tuesday,15:00:00,80,Medium Demand
Ward 77,Tuesday,16:00:00,73,Medium Demand
Ward 77,Tuesday,17:00:00,136,High Demand
Ward 77,Tuesday,18:00:00,146,High Demand
Ward 77,Tuesday,19:00:00,135,High Demand
Ward 77,Tuesday,20:00:00,120,High Demand
Ward 77,Tuesday,21:00:00,55,Low Demand
Ward 77,Tuesday,22:00:00,46,Low Demand
Ward 77,Tuesday,23:00:00,47,Low Demand
Ward 77,Wednesday,00:00:00,51,Low Demand
Ward 77,Wednesday,01:00:00,54,Low Demand
Ward 77,Wednesday,02:00:00,56,Low Demand
Ward 77,Wednesday,03:00:00,48,Low Demand
Ward 77,Wednesday,04:00:00,44,Low Demand
Ward 77,Wednesday,05:00:00,60,Medium Demand
Ward 77,Wednesday,06:00:00,110,High Demand
Ward 77,Wednesday,07:00:00,111,High Demand
Ward 77,Wednesday,08:00:00,96,High Demand
Ward 77,Wednesday,09:00:00,118,High Demand
Ward 77,Wednesday,10:00:00,75,Medium Demand
Ward 77,Wednesday,11:00:00,80,Medium Demand
Ward 77,Wednesday,12:00:00,77,Medium Demand
Ward 77,Wednesday,13:00:00,83,Medium Demand
Ward 77,Wednesday,14:00:00,83,Medium Demand
Ward 77,Wednesday,15:00:00,89,Medium Demand
Ward 77,Wednesday,16:00:00,78,Medium Demand
Ward 77,Wednesday,17:00:00,129,High Demand
Ward 77,Wednesday,18:00:00,138,High Demand
Ward 77,Wednesday,19:00:00,127,High Demand
Ward 77,Wednesday,20:00:00,132,High Demand
Ward 77,Wednesday,21:00:00,51,Low Demand
Ward 77,Wednesday,22:00:00,59,Low Demand
Ward 77,Wednesday,23:00:00,51,Low Demand
Ward 77,Thursday,00:00:00,50,Low Demand
Ward 77,Thursday,01:00:00,53,Low Demand
Ward 77,Thursday,02:00:00,53,Low Demand
Ward 77,Thursday,03:00:00,46,Low Demand
Ward 77,Thursday,04:00:00,56,Low Demand
Ward 77,Thursday,05:00:00,41,Low Demand
Ward 77,Thursday,06:00:00,112,High Demand
Ward 77,Thursday,07:00:00,117,High Demand
Ward 77,Thursday,08:00:00,118,High Demand
Ward 77,Thursday,09:00:00,92,High Demand
Ward 77,Thursday,10:00:00,81,Medium Demand
Ward 77,Thursday,11:00:00,94,High Demand
Ward 77,Thursday,12:00:00,78,Medium Demand
Ward 77,Thursday,13:00:00,78,Medium Demand
Ward 77,Thursday,14:00:00,83,Medium Demand
Ward 77,Thursday,15:00:00,82,Medium Demand
Ward 77,Thursday,16:00:00,87,Medium Demand
Ward 77,Thursday,17:00:00,136,High Demand
Ward 77,Thursday,18:00:00,128,High Demand
Ward 77,Thursday,19:00:00,125,High Demand
Ward 77,Thursday,20:00:00,127,High Demand
Ward 77,Thursday,21:00:00,54,Low Demand
Ward 77,Thursday,22:00:00,48,Low Demand
Ward 77,Thursday,23:00:00,54,Low Demand
Ward 77,Friday,00:00:00,48,Low Demand
Ward 77,Friday,01:00:00,49,Low Demand
Ward 77,Friday,02:00:00,59,Low Demand
Ward 77,Friday,03:00:00,49,Low Demand
Ward 77,Friday,04:00:00,59,Low Demand
Ward 77,Friday,05:00:00,40,Low Demand
Ward 77,Friday,06:00:00,100,High Demand
Ward 77,Friday,07:00:00,103,High Demand
Ward 77,Friday,08:00:00,103,High Demand
Ward 77,Friday,09:00:00,112,High Demand
Ward 77,Friday,10:00:00,86,Medium Demand
Ward 77,Friday,11:00:00,88,Medium Demand
Ward 77,Friday,12:00:00,79,Medium Demand
Ward 77,Friday,13:00:00,83,Medium Demand
Ward 77,Friday,14:00:00,74,Medium Demand
Ward 77,Friday,15:00:00,71,Medium Demand
Ward 77,Friday,16:00:00,86,Medium Demand
Ward 77,Friday,17:00:00,137,High Demand
Ward 77,Friday,18:00:00,135,High Demand
Ward 77,Friday,19:00:00,142,High Demand
Ward 77,Friday,20:00:00,124,High Demand
Ward 77,Friday,21:00:00,53,Low Demand
Ward 77,Friday,22:00:00,45,Low Demand
Ward 77,Friday,23:00:00,55,Low Demand
Ward 77,Saturday,00:00:00,52,Low Demand
Ward 77,Saturday,01:00:00,46,Low Demand
Ward 77,Saturday,02:00:00,50,Low Demand
Ward 77,Saturday,03:00:00,64,Medium Demand
Ward 77,Saturday,04:00:00,52,Low Demand
Ward 77,Saturday,05:00:00,58,Low Demand
Ward 77,Saturday,06:00:00,120,High Demand
Ward 77,Saturday,07:00:00,129,High Demand
Ward 77,Saturday,08:00:00,127,High Demand
Ward 77,Saturday,09:00:00,123,High Demand
Ward 77,Saturday,10:00:00,88,Medium Demand
Ward 77,Saturday,11:00:00,86,Medium Demand
Ward 77,Saturday,12:00:00,92,High Demand
Ward 77,Saturday,13:00:00,98,High Demand
Ward 77,Saturday,14:00:00,95,High Demand
Ward 77,Saturday,15:00:00,92,High Demand
Ward 77,Saturday,16:00:00,103,High Demand
Ward 77,Saturday,17:00:00,134,High Demand
Ward 77,Saturday,18:00:00,150,High Demand
Ward 77,Saturday,19:00:00,134,High Demand
Ward 77,Saturday,20:00:00,165,High Demand
Ward 77,Saturday,21:00:00,50,Low Demand
Ward 77,Saturday,22:00:00,69,Medium Demand
Ward 77,Saturday,23:00:00,57,Low Demand
Ward 78,Sunday,00:00:00,57,Low Demand
Ward 78,Sunday,01:00:00,70,Medium Demand
Ward 78,Sunday,02:00:00,82,Medium Demand
Ward 78,Sunday,03:00:00,63,Medium Demand
Ward 78,Sunday,04:00:00,52,Low Demand
Ward 78,Sunday,05:00:00,75,Medium Demand
Ward 78,Sunday,06:00:00,131,High Demand
Ward 78,Sunday,07:00:00,146,High Demand
Ward 78,Sunday,08:00:00,142,High Demand
Ward 78,Sunday,09:00:00,141,High Demand
Ward 78,Sunday,10:00:00,105,High Demand
Ward 78,Sunday,11:00:00,111,High Demand
Ward 78,Sunday,12:00:00,116,High Demand
Ward 78,Sunday,13:00:00,116,High Demand
Ward 78,Sunday,14:00:00,106,High Demand
Ward 78,Sunday,15:00:00,114,High Demand
Ward 78,Sunday,16:00:00,112,High Demand
Ward 78,Sunday,17:00:00,193,High Demand
Ward 78,Sunday,18:00:00,187,High Demand
Ward 78,Sunday,19:00:00,185,High Demand
Ward 78,Sunday,20:00:00,177,High Demand
Ward 78,Sunday,21:00:00,77,Medium Demand
Ward 78,Sunday,22:00:00,73,Medium Demand
Ward 78,Sunday,23:00:00,81,Medium Demand
Ward 78,Monday,00:00:00,56,Low Demand
Ward 78,Monday,01:00:00,57,Low Demand
Ward 78,Monday,02:00:00,68,Medium Demand
Ward 78,Monday,03:00:00,58,Low Demand
Ward 78,Monday,04:00:00,64,Medium Demand
Ward 78,Monday,05:00:00,70,Medium Demand
Ward 78,Monday,06:00:00,135,High Demand
Ward 78,Monday,07:00:00,132,High Demand
Ward 78,Monday,08:00:00,137,High Demand
Ward 78,Monday,09:00:00,117,High Demand
Ward 78,Monday,10:00:00,95,High Demand
Ward 78,Monday,11:00:00,101,High Demand
Ward 78,Monday,12:00:00,98,High Demand
Ward 78,Monday,13:00:00,92,High Demand
Ward 78,Monday,14:00:00,87,Medium Demand
Ward 78,Monday,15:00:00,96,High Demand
Ward 78,Monday,16:00:00,92,High Demand
Ward 78,Monday,17:00:00,160,High Demand
Ward 78,Monday,18:00:00,149,High Demand
Ward 78,Monday,19:00:00,166,High Demand
Ward 78,Monday,20:00:00,153,High Demand
Ward 78,Monday,21:00:00,57,Low Demand
Ward 78,Monday,22:00:00,68,Medium Demand
Ward 78,Monday,23:00:00,64,Medium Demand
Ward 78,Tuesday,00:00:00,64,Medium Demand
Ward 78,Tuesday,01:00:00,53,Low Demand
Ward 78,Tuesday,02:00:00,65,Medium Demand
Ward 78,Tuesday,03:00:00,65,Medium Demand
Ward 78,Tuesday,04:00:00,65,Medium Demand
Ward 78,Tuesday,05:00:00,61,Medium Demand
Ward 78,Tuesday,06:00:00,127,High Demand
Ward 78,Tuesday,07:00:00,121,High Demand
Ward 78,Tuesday,08:00:00,120,High Demand
Ward 78,Tuesday,09:00:00,117,High Demand
Ward 78,Tuesday,10:00:00,87,Medium Demand
Ward 78,Tuesday,11:00:00,105,High Demand
Ward 78,Tuesday,12:00:00,99,High Demand
Ward 78,Tuesday,13:00:00,93,High Demand
Ward 78,Tuesday,14:00:00,99,High Demand
Ward 78,Tuesday,15:00:00,101,High Demand
Ward 78,Tuesday,16:00:00,98,High Demand
Ward 78,Tuesday,17:00:00,151,High Demand
Ward 78,Tuesday,18:00:00,147,High Demand
Ward 78,Tuesday,19:00:00,136,High Demand
Ward 78,Tuesday,20:00:00,160,High Demand
Ward 78,Tuesday,21:00:00,67,Medium Demand
Ward 78,Tuesday,22:00:00,66,Medium Demand
Ward 78,Tuesday,23:00:00,67,Medium Demand
Ward 78,Wednesday,00:00:00,48,Low Demand
Ward 78,Wednesday,01:00:00,55,Low Demand
Ward 78,Wednesday,02:00:00,72,Medium Demand
Ward 78,Wednesday,03:00:00,58,Low Demand
Ward 78,Wednesday,04:00:00,73,Medium Demand
Ward 78,Wednesday,05:00:00,63,Medium Demand
Ward 78,Wednesday,06:00:00,119,High Demand
Ward 78,Wednesday,07:00:00,128,High Demand
Ward 78,Wednesday,08:00:00,116,High Demand
Ward 78,Wednesday,09:00:00,137,High Demand
Ward 78,Wednesday,10:00:00,98,High Demand
Ward 78,Wednesday,11:00:00,101,High Demand
Ward 78,Wednesday,12:00:00,107,High Demand
Ward 78,Wednesday,13:00:00,106,High Demand
Ward 78,Wednesday,14:00:00,96,High Demand
Ward 78,Wednesday,15:00:00,94,High Demand
Ward 78,Wednesday,16:00:00,108,High Demand
Ward 78,Wednesday,17:00:00,148,High Demand
Ward 78,Wednesday,18:00:00,155,High Demand
Ward 78,Wednesday,19:00:00,174,High Demand
Ward 78,Wednesday,20:00:00,158,High Demand
Ward 78,Wednesday,21:00:00,65,Medium Demand
Ward 78,Wednesday,22:00:00,64,Medium Demand
Ward 78,Wednesday,23:00:00,57,Low Demand
Ward 78,Thursday,00:00:00,58,Low Demand
Ward 78,Thursday,01:00:00,61,Medium Demand
Ward 78,Thursday,02:00:00,52,Low Demand
Ward 78,Thursday,03:00:00,57,Low Demand
Ward 78,Thursday,04:00:00,62,Medium Demand
Ward 78,Thursday,05:00:00,59,Low Demand
Ward 78,Thursday,06:00:00,129,High Demand
Ward 78,Thursday,07:00:00,134,High Demand
Ward 78,Thursday,08:00:00,139,High Demand
Ward 78,Thursday,09:00:00,123,High Demand
Ward 78,Thursday,10:00:00,91,High Demand
Ward 78,Thursday,11:00:00,93,High Demand
Ward 78,Thursday,12:00:00,95,High Demand
Ward 78,Thursday,13:00:00,92,High Demand
Ward 78,Thursday,14:00:00,103,High Demand
Ward 78,Thursday,15:00:00,100,High Demand
Ward 78,Thursday,16:00:00,92,High Demand
Ward 78,Thursday,17:00:00,149,High Demand
Ward 78,Thursday,18:00:00,152,High Demand
Ward 78,Thursday,19:00:00,166,High Demand
Ward 78,Thursday,20:00:00,161,High Demand
Ward 78,Thursday,21:00:00,63,Medium Demand
Ward 78,Thursday,22:00:00,63,Medium Demand
Ward 78,Thursday,23:00:00,60,Medium Demand
Ward 78,Friday,00:00:00,67,Medium Demand
Ward 78,Friday,01:00:00,57,Low Demand
Ward 78,Friday,02:00:00,57,Low Demand
Ward 78,Friday,03:00:00,61,Medium Demand
Ward 78,Friday,04:00:00,66,Medium Demand
Ward 78,Friday,05:00:00,72,Medium Demand
Ward 78,Friday,06:00:00,137,High Demand
Ward 78,Friday,07:00:00,132,High Demand
Ward 78,Friday,08:00:00,119,High Demand
Ward 78,Friday,09:00:00,136,High Demand
Ward 78,Friday,10:00:00,100,High Demand
Ward 78,Friday,11:00:00,90,Medium Demand
Ward 78,Friday,12:00:00,100,High Demand
Ward 78,Friday,13:00:00,94,High Demand
Ward 78,Friday,14:00:00,102,High Demand
Ward 78,Friday,15:00:00,106,High Demand
Ward 78,Friday,16:00:00,102,High Demand
Ward 78,Friday,17:00:00,153,High Demand
Ward 78,Friday,18:00:00,152,High Demand
Ward 78,Friday,19:00:00,143,High Demand
Ward 78,Friday,20:00:00,160,High Demand
Ward 78,Friday,21:00:00,61,Medium Demand
Ward 78,Friday,22:00:00,67,Medium Demand
Ward 78,Friday,23:00:00,65,Medium Demand
Ward 78,Saturday,00:00:00,70,Medium Demand
Ward 78,Saturday,01:00:00,69,Medium Demand
Ward 78,Saturday,02:00:00,77,Medium Demand
Ward 78,Saturday,03:00:00,67,Medium Demand
Ward 78,Saturday,04:00:00,74,Medium Demand
Ward 78,Saturday,05:00:00,56,Low Demand
Ward 78,Saturday,06:00:00,133,High Demand
Ward 78,Saturday,07:00:00,151,High Demand
Ward 78,Saturday,08:00:00,138,High Demand
Ward 78,Saturday,09:00:00,138,High Demand
Ward 78,Saturday,10:00:00,105,High Demand
Ward 78,Saturday,11:00:00,124,High Demand
Ward 78,Saturday,12:00:00,101,High Demand
Ward 78,Saturday,13:00:00,120,High Demand
Ward 78,Saturday,14:00:00,109,High Demand
Ward 78,Saturday,15:00:00,113,High Demand
Ward 78,Saturday,16:00:00,119,High Demand
Ward 78,Saturday,17:00:00,167,High Demand
Ward 78,Saturday,18:00:00,184,High Demand
Ward 78,Saturday,19:00:00,193,High Demand
Ward 78,Saturday,20:00:00,174,High Demand
Ward 78,Saturday,21:00:00,82,Medium Demand
Ward 78,Saturday,22:00:00,67,Medium Demand
Ward 78,Saturday,23:00:00,64,Medium Demand
Ward 79,Sunday,00:00:00,48,Low Demand
Ward 79,Sunday,01:00:00,46,Low Demand
Ward 79,Sunday,02:00:00,47,Low Demand
Ward 79,Sunday,03:00:00,55,Low Demand
Ward 79,Sunday,04:00:00,48,Low Demand
Ward 79,Sunday,05:00:00,49,Low Demand
Ward 79,Sunday,06:00:00,90,Medium Demand
Ward 79,Sunday,07:00:00,103,High Demand
Ward 79,Sunday,08:00:00,105,High Demand
Ward 79,Sunday,09:00:00,102,High Demand
Ward 79,Sunday,10:00:00,81,Medium Demand
Ward 79,Sunday,11:00:00,79,Medium Demand
Ward 79,Sunday,12:00:00,85,Medium Demand
Ward 79,Sunday,13:00:00,75,Medium Demand
Ward 79,Sunday,14:00:00,73,Medium Demand
Ward 79,Sunday,15:00:00,83,Medium Demand
Ward 79,Sunday,16:00:00,73,Medium Demand
Ward 79,Sunday,17:00:00,109,High Demand
Ward 79,Sunday,18:00:00,123,High Demand
Ward 79,Sunday,19:00:00,143,High Demand
Ward 79,Sunday,20:00:00,114,High Demand
Ward 79,Sunday,21:00:00,58,Low Demand
Ward 79,Sunday,22:00:00,47,Low Demand
Ward 79,Sunday,23:00:00,50,Low Demand
Ward 79,Monday,00:00:00,34,Low Demand
Ward 79,Monday,01:00:00,37,Low Demand
Ward 79,Monday,02:00:00,40,Low Demand
Ward 79,Monday,03:00:00,39,Low Demand
Ward 79,Monday,04:00:00,43,Low Demand
Ward 79,Monday,05:00:00,41,Low Demand
Ward 79,Monday,06:00:00,84,Medium Demand
Ward 79,Monday,07:00:00,86,Medium Demand
Ward 79,Monday,08:00:00,96,High Demand
Ward 79,Monday,09:00:00,93,High Demand
Ward 79,Monday,10:00:00,64,Medium Demand
Ward 79,Monday,11:00:00,61,Medium Demand
Ward 79,Monday,12:00:00,74,Medium Demand
Ward 79,Monday,13:00:00,73,Medium Demand
Ward 79,Monday,14:00:00,62,Medium Demand
Ward 79,Monday,15:00:00,72,Medium Demand
Ward 79,Monday,16:00:00,71,Medium Demand
Ward 79,Monday,17:00:00,116,High Demand
Ward 79,Monday,18:00:00,102,High Demand
Ward 79,Monday,19:00:00,113,High Demand
Ward 79,Monday,20:00:00,112,High Demand
Ward 79,Monday,21:00:00,47,Low Demand
Ward 79,Monday,22:00:00,49,Low Demand
Ward 79,Monday,23:00:00,51,Low Demand
Ward 79,Tuesday,00:00:00,35,Low Demand
Ward 79,Tuesday,01:00:00,36,Low Demand
Ward 79,Tuesday,02:00:00,37,Low Demand
Ward 79,Tuesday,03:00:00,37,Low Demand
Ward 79,Tuesday,04:00:00,35,Low Demand
Ward 79,Tuesday,05:00:00,42,Low Demand
Ward 79,Tuesday,06:00:00,93,High Demand
Ward 79,Tuesday,07:00:00,97,High Demand
Ward 79,Tuesday,08:00:00,81,Medium Demand
Ward 79,Tuesday,09:00:00,83,Medium Demand
Ward 79,Tuesday,10:00:00,68,Medium Demand
Ward 79,Tuesday,11:00:00,72,Medium Demand
Ward 79,Tuesday,12:00:00,61,Medium Demand
Ward 79,Tuesday,13:00:00,61,Medium Demand
Ward 79,Tuesday,14:00:00,72,Medium Demand
Ward 79,Tuesday,15:00:00,65,Medium Demand
Ward 79,Tuesday,16:00:00,63,Medium Demand
Ward 79,Tuesday,17:00:00,101,High Demand
Ward 79,Tuesday,18:00:00,121,High Demand
Ward 79,Tuesday,19:00:00,102,High Demand
Ward 79,Tuesday,20:00:00,110,High Demand
Ward 79,Tuesday,21:00:00,42,Low Demand
Ward 79,Tuesday,22:00:00,40,Low Demand
Ward 79,Tuesday,23:00:00,49,Low Demand
Ward 79,Wednesday,00:00:00,36,Low Demand
Ward 79,Wednesday,01:00:00,43,Low Demand
Ward 79,Wednesday,02:00:00,38,Low Demand
Ward 79,Wednesday,03:00:00,49,Low Demand
Ward 79,Wednesday,04:00:00,45,Low Demand
Ward 79,Wednesday,05:00:00,40,Low Demand
Ward 79,Wednesday,06:00:00,81,Medium Demand
Ward 79,Wednesday,07:00:00,94,High Demand
Ward 79,Wednesday,08:00:00,87,Medium Demand
Ward 79,Wednesday,09:00:00,84,Medium Demand
Ward 79,Wednesday,10:00:00,72,Medium Demand
Ward 79,Wednesday,11:00:00,65,Medium Demand
Ward 79,Wednesday,12:00:00,63,Medium Demand
Ward 79,Wednesday,13:00:00,59,Low Demand
Ward 79,Wednesday,14:00:00,68,Medium Demand
Ward 79,Wednesday,15:00:00,76,Medium Demand
Ward 79,Wednesday,16:00:00,74,Medium Demand
Ward 79,Wednesday,17:00:00,117,High Demand
Ward 79,Wednesday,18:00:00,107,High Demand
Ward 79,Wednesday,19:00:00,107,High Demand
Ward 79,Wednesday,20:00:00,101,High Demand
Ward 79,Wednesday,21:00:00,33,Low Demand
Ward 79,Wednesday,22:00:00,44,Low Demand
Ward 79,Wednesday,23:00:00,44,Low Demand
Ward 79,Thursday,00:00:00,34,Low Demand
Ward 79,Thursday,01:00:00,40,Low Demand
Ward 79,Thursday,02:00:00,34,Low Demand
Ward 79,Thursday,03:00:00,41,Low Demand
Ward 79,Thursday,04:00:00,46,Low Demand
Ward 79,Thursday,05:00:00,45,Low Demand
Ward 79,Thursday,06:00:00,91,High Demand
Ward 79,Thursday,07:00:00,90,Medium Demand
Ward 79,Thursday,08:00:00,90,Medium Demand
Ward 79,Thursday,09:00:00,95,High Demand
Ward 79,Thursday,10:00:00,68,Medium Demand
Ward 79,Thursday,11:00:00,71,Medium Demand
Ward 79,Thursday,12:00:00,70,Medium Demand
Ward 79,Thursday,13:00:00,68,Medium Demand
Ward 79,Thursday,14:00:00,60,Medium Demand
Ward 79,Thursday,15:00:00,67,Medium Demand
Ward 79,Thursday,16:00:00,66,Medium Demand
Ward 79,Thursday,17:00:00,94,High Demand
Ward 79,Thursday,18:00:00,96,High Demand
Ward 79,Thursday,19:00:00,105,High Demand
Ward 79,Thursday,20:00:00,108,High Demand
Ward 79,Thursday,21:00:00,37,Low Demand
Ward 79,Thursday,22:00:00,45,Low Demand
Ward 79,Thursday,23:00:00,42,Low Demand
Ward 79,Friday,00:00:00,51,Low Demand
Ward 79,Friday,01:00:00,46,Low Demand
Ward 79,Friday,02:00:00,43,Low Demand
Ward 79,Friday,03:00:00,45,Low Demand
Ward 79,Friday,04:00:00,42,Low Demand
Ward 79,Friday,05:00:00,35,Low Demand
Ward 79,Friday,06:00:00,77,Medium Demand
Ward 79,Friday,07:00:00,86,Medium Demand
Ward 79,Friday,08:00:00,92,High Demand
Ward 79,Friday,09:00:00,93,High Demand
Ward 79,Friday,10:00:00,59,Low Demand
Ward 79,Friday,11:00:00,67,Medium Demand
Ward 79,Friday,12:00:00,68,Medium Demand
Ward 79,Friday,13:00:00,64,Medium Demand
Ward 79,Friday,14:00:00,67,Medium Demand
Ward 79,Friday,15:00:00,76,Medium Demand
Ward 79,Friday,16:00:00,64,Medium Demand
Ward 79,Friday,17:00:00,96,High Demand
Ward 79,Friday,18:00:00,114,High Demand
Ward 79,Friday,19:00:00,118,High Demand
Ward 79,Friday,20:00:00,111,High Demand
Ward 79,Friday,21:00:00,47,Low Demand
Ward 79,Friday,22:00:00,39,Low Demand
Ward 79,Friday,23:00:00,49,Low Demand
Ward 79,Saturday,00:00:00,47,Low Demand
Ward 79,Saturday,01:00:00,48,Low Demand
Ward 79,Saturday,02:00:00,48,Low Demand
Ward 79,Saturday,03:00:00,47,Low Demand
Ward 79,Saturday,04:00:00,46,Low Demand
Ward 79,Saturday,05:00:00,51,Low Demand
Ward 79,Saturday,06:00:00,93,High Demand
Ward 79,Saturday,07:00:00,92,High Demand
Ward 79,Saturday,08:00:00,96,High Demand
Ward 79,Saturday,09:00:00,95,High Demand
Ward 79,Saturday,10:00:00,85,Medium Demand
Ward 79,Saturday,11:00:00,85,Medium Demand
Ward 79,Saturday,12:00:00,82,Medium Demand
Ward 79,Saturday,13:00:00,77,Medium Demand
Ward 79,Saturday,14:00:00,81,Medium Demand
Ward 79,Saturday,15:00:00,81,Medium Demand
Ward 79,Saturday,16:00:00,70,Medium Demand
Ward 79,Saturday,17:00:00,111,High Demand
Ward 79,Saturday,18:00:00,109,High Demand
Ward 79,Saturday,19:00:00,136,High Demand
Ward 79,Saturday,20:00:00,120,High Demand
Ward 79,Saturday,21:00:00,59,Low Demand
Ward 79,Saturday,22:00:00,56,Low Demand
Ward 79,Saturday,23:00:00,52,Low Demand
Ward 80,Sunday,00:00:00,60,Medium Demand
Ward 80,Sunday,01:00:00,58,Low Demand
Ward 80,Sunday,02:00:00,54,Low Demand
Ward 80,Sunday,03:00:00,59,Low Demand
Ward 80,Sunday,04:00:00,64,Medium Demand
Ward 80,Sunday,05:00:00,56,Low Demand
Ward 80,Sunday,06:00:00,117,High Demand
Ward 80,Sunday,07:00:00,133,High Demand
Ward 80,Sunday,08:00:00,114,High Demand
Ward 80,Sunday,09:00:00,120,High Demand
Ward 80,Sunday,10:00:00,95,High Demand
Ward 80,Sunday,11:00:00,90,Medium Demand
Ward 80,Sunday,12:00:00,102,High Demand
Ward 80,Sunday,13:00:00,97,High Demand
Ward 80,Sunday,14:00:00,104,High Demand
Ward 80,Sunday,15:00:00,101,High Demand
Ward 80,Sunday,16:00:00,96,High Demand
Ward 80,Sunday,17:00:00,138,High Demand
Ward 80,Sunday,18:00:00,142,High Demand
Ward 80,Sunday,19:00:00,164,High Demand
Ward 80,Sunday,20:00:00,155,High Demand
Ward 80,Sunday,21:00:00,51,Low Demand
Ward 80,Sunday,22:00:00,49,Low Demand
Ward 80,Sunday,23:00:00,63,Medium Demand
Ward 80,Monday,00:00:00,49,Low Demand
Ward 80,Monday,01:00:00,50,Low Demand
Ward 80,Monday,02:00:00,51,Low Demand
Ward 80,Monday,03:00:00,51,Low Demand
Ward 80,Monday,04:00:00,59,Low Demand
Ward 80,Monday,05:00:00,56,Low Demand
Ward 80,Monday,06:00:00,102,High Demand
Ward 80,Monday,07:00:00,112,High Demand
Ward 80,Monday,08:00:00,106,High Demand
Ward 80,Monday,09:00:00,101,High Demand
Ward 80,Monday,10:00:00,92,High Demand
Ward 80,Monday,11:00:00,87,Medium Demand
Ward 80,Monday,12:00:00,77,Medium Demand
Ward 80,Monday,13:00:00,79,Medium Demand
Ward 80,Monday,14:00:00,88,Medium Demand
Ward 80,Monday,15:00:00,81,Medium Demand
Ward 80,Monday,16:00:00,75,Medium Demand
Ward 80,Monday,17:00:00,149,High Demand
Ward 80,Monday,18:00:00,141,High Demand
Ward 80,Monday,19:00:00,146,High Demand
Ward 80,Monday,20:00:00,130,High Demand
Ward 80,Monday,21:00:00,52,Low Demand
Ward 80,Monday,22:00:00,49,Low Demand
Ward 80,Monday,23:00:00,60,Medium Demand
Ward 80,Tuesday,00:00:00,49,Low Demand
Ward 80,Tuesday,01:00:00,54,Low Demand
Ward 80,Tuesday,02:00:00,51,Low Demand
Ward 80,Tuesday,03:00:00,44,Low Demand
Ward 80,Tuesday,04:00:00,44,Low Demand
Ward 80,Tuesday,05:00:00,46,Low Demand
Ward 80,Tuesday,06:00:00,103,High Demand
Ward 80,Tuesday,07:00:00,106,High Demand
Ward 80,Tuesday,08:00:00,106,High Demand
Ward 80,Tuesday,09:00:00,107,High Demand
Ward 80,Tuesday,10:00:00,79,Medium Demand
